"","rank","fname","lname","country","best_qual","final","fall_qual","false_start_qual","fall_final","false_start_final","sex","event_id","lane_a","lane_b","fall_lane_a","false_start_lane_a","fall_lane_b","false_start_lane_b","first_round","quarter","semi","small_final","big_final","fall_first_round","fall_quarter","fall_semi","fall_small_final","fall_big_final","false_start_first_round","false_start_quarter","false_start_semi","false_start_small_final","false_start_big_final"
"1568",52,"szymon","pecikiewicz","POL",7.99,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1569",53,"hanwool","kim","KOR",8.03,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570",53,"jakob","schubert","AUT",8.03,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571",55,"javier","cano blazquez","ESP",8.04,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572",56,"eric","lopez mateos","ESP",8.05,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1573",56,"rudolph","ruana","USA",8.05,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574",58,"jernej","kruder","SLO",8.22,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575",59,"nicolas","collin","BEL",8.36,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576",60,"galo","hernandez","ECU",8.5,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577",61,"shuta","tanaka","JPN",8.53,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578",62,"christoph","hanke","GER",8.55,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579",63,"yannick","flohé","GER",8.66,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580",64,"sergio","pastor martínez","ESP",8.74,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581",65,"alban","levier","FRA",8.78,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582",66,"maciej","dobrzanski","POL",8.98,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583",67,"griffin","barros-king","USA",9.23,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584",68,"emilio","rios","CHI",9.48,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1585",69,"jason","holowach","CAN",9.62,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586",70,"felipe","ho foganholo","BRA",9.65,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587",71,"jonatan","flor vazquez","ESP",9.8,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1588",72,"ihor","tiapkin","UKR",10.37,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589",73,"cesar","grosso","BRA",10.43,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1590",74,"lucas","uchida","CAN",10.5,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1591",75,"jerome","gonzález gutiérrez","ESP",10.52,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1592",76,"luka","potocar","SLO",10.62,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593",77,"benjamin","vargas","CHI",10.68,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1594",78,"alexander","megos","GER",10.91,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1595",79,"vladislav","shevchenko","RUS",10.95,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596",80,"jean","ouriques","BRA",12.4,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597",81,"pedro ferreira","nicoloso","BRA",14.95,NA,FALSE,FALSE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598",82,"ruslan","faizullin","RUS",NA,NA,FALSE,TRUE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1599",82,"penghui","lin","CHN",NA,NA,FALSE,TRUE,FALSE,FALSE,"M","1054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1600",1,"aleksandr","shikov","RUS",6.07,6.67,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1601",2,"aleksandr","shilov","RUS",6.18,6.79,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1602",3,"danyil","boldyrev","UKR",6.06,6,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603",4,"bassa","mawem","FRA",5.8,NA,FALSE,FALSE,TRUE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604",5,"kostiantyn","pavlenko","UKR",6.33,6.59,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605",6,"jinxin","li","CHN",6.369,7.51,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1606",7,"guillaume","moro","FRA",6.4,8.5,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607",8,"reza","alipour shenazandifard","IRI",6.1,NA,FALSE,FALSE,FALSE,TRUE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608",9,"michael","finn-henry","USA",6.63,6.76,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609",10,"penghui","lin","CHN",6.29,6.77,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610",11,"dmitrii","timofeev","RUS",6.43,16.34,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611",12,"stanislav","kokorin","RUS",6.22,NA,FALSE,FALSE,TRUE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612",13,"marcin","dzienski","POL",6.36,NA,FALSE,FALSE,TRUE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613",14,"alessandro","santoni","ITA",6.41,NA,FALSE,FALSE,TRUE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614",15,"leonardo","gontero","ITA",6.45,NA,FALSE,FALSE,TRUE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615",16,"lev","rudatskiy","RUS",6.55,NA,FALSE,FALSE,FALSE,TRUE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616",17,"ludovico","fossali","ITA",6.64,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617",18,"jan","kriz","CZE",6.649,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618",19,"gian luca","zodda","ITA",6.67,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619",20,"pierre","rebreyend","FRA",6.79,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1620",21,"lukas","knapp","AUT",6.85,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1621",22,"qixin","zhong","CHN",6.93,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622",23,"carlos","granja","ECU",6.94,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623",24,"jacopo","stefani","ITA",7.09,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624",25,"ruslan","faizullin","RUS",7.22,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625",26,"matthias","erber","AUT",7.25,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626",27,"oleksandr","pavlenko","UKR",7.35,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627",28,"stanislao","zama","ITA",7.4,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628",29,"arsenii","bogomolov","RUS",7.5,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629",30,"yoshiyuki","ogata","JPN",7.51,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630",31,"kai","harada","JPN",7.58,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631",32,"ihor","robota","UKR",8.39,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632",33,"kai","lightner","USA",8.45,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633",34,"michael","piccolruaz","ITA",8.53,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1634",35,"ihor","tiapkin","UKR",8.56,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635",36,"yufei","pan","CHN",8.66,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636",37,"filip","schenk","ITA",8.74,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637",38,"christoph","hanke","GER",8.749,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638",39,"artem","hlushko","UKR",8.79,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639",40,"rudolph","ruana","USA",8.84,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640",41,"javier","cano blazquez","ESP",8.87,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641",42,"josh","levin","USA",8.89,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642",43,"maciej","dobrzanski","POL",9.01,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643",44,"eric","lopez mateos","ESP",9.05,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1644",45,"william","bosi","GBR",9.06,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645",46,"jernej","kruder","SLO",9.2,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646",47,"dimitri","vogt","SUI",9.45,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647",48,"simon","lorenzi","BEL",9.7,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648",49,"ruben","firnenburg","GER",9.73,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649",50,"jonatan","flor vazquez","ESP",9.76,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650",51,"aleksey","rubtsov","RUS",9.8,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651",52,"sergio","pastor martínez","ESP",9.99,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652",53,"cesar","grosso","BRA",10.22,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653",54,"bittor","esparta frade","ESP",10.43,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654",55,"jerome","gonzález gutiérrez","ESP",10.59,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655",56,"griffin","barros-king","USA",11.05,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656",57,"hanwool","kim","KOR",11.08,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657",58,"szymon","pecikiewicz","POL",11.16,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658",59,"luka","potocar","SLO",11.35,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659",60,"lucas","uchida","CAN",12.06,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660",61,"alexander","megos","GER",12.22,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661",62,"philipp","martin","GER",13.18,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662",63,"nimrod","marcus","ISR",13.56,NA,FALSE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663",64,"kokoro","fujii","JPN",NA,NA,TRUE,FALSE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664",64,"artem","khabibullin","RUS",NA,NA,FALSE,TRUE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665",64,"tomoa","narasaki","JPN",NA,NA,FALSE,TRUE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666",64,"haibin","qu","CHN",NA,NA,FALSE,TRUE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667",64,"shuta","tanaka","JPN",NA,NA,FALSE,TRUE,FALSE,FALSE,"M","1053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668",1,"bassa","mawem","FRA",5.82,5.68,FALSE,FALSE,FALSE,FALSE,"M","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1669",2,"sabri","sabri","INA",5.94,5.75,FALSE,FALSE,FALSE,FALSE,"M","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1670",3,"dmitrii","timofeev","RUS",5.99,NA,FALSE,FALSE,FALSE,FALSE,"M","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671",4,"aspar","aspar","INA",5.69,NA,FALSE,FALSE,FALSE,TRUE,"M","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672",5,"stanislav","kokorin","RUS",6.06,5.94,FALSE,FALSE,FALSE,FALSE,"M","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1673",6,"alfian","muhammad fajri","INA",6.22,7.31,FALSE,FALSE,FALSE,FALSE,"M","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674",7,"danyil","boldyrev","UKR",5.89,NA,FALSE,FALSE,FALSE,TRUE,"M","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675",8,"hinayah","muhammad","INA",6.07,NA,FALSE,FALSE,FALSE,TRUE,"M","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676",9,"aleksandr","shikov","RUS",5.89,5.96,FALSE,FALSE,FALSE,FALSE,"M","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677",10,"aleksandr","shilov","RUS",6.23,5.96,FALSE,FALSE,FALSE,FALSE,"M","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678",11,"sufriyanto","rindi","INA",6.19,6.07,FALSE,FALSE,FALSE,FALSE,"M","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679",12,"penghui","lin","CHN",6.28,6.13,FALSE,FALSE,FALSE,FALSE,"M","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680",13,"john","brosler","USA",6.24,6.19,FALSE,FALSE,FALSE,FALSE,"M","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681",14,"pangeran","septo wibowo siburian","INA",6.15,6.3,FALSE,FALSE,FALSE,FALSE,"M","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682",15,"ludovico","fossali","ITA",6.2,6.67,FALSE,FALSE,FALSE,FALSE,"M","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683",16,"arsenii","bogomolov","RUS",6.14,8.06,FALSE,FALSE,FALSE,FALSE,"M","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684",17,"artem","khabibullin","RUS",6.31,NA,FALSE,FALSE,FALSE,FALSE,"M","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685",18,"yulianto","abudzar","INA",6.33,NA,FALSE,FALSE,FALSE,FALSE,"M","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686",19,"guillaume","moro","FRA",6.37,NA,FALSE,FALSE,FALSE,FALSE,"M","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
